/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_16_921.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_16_921.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_16_921.jpg, 0, 0, 0, 7.773552E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_022.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_022.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_022.jpg, 0, 0, 0, 7.820859E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_128.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_128.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_128.jpg, 0, 0, 0, 7.793715E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_232.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_232.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_232.jpg, 0, 0, 0, 7.836774E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_335.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_335.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_335.jpg, 0, 0, 0, 7.901439E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_439.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_439.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_439.jpg, 0, 0, 0, 7.917189E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_544.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_544.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_544.jpg, 0, 0, 0, 7.996323E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_645.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_645.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_645.jpg, 0, 0, 0, 7.844653E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_748.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_748.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_748.jpg, 0, 0, 0, 8.090914E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_850.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_850.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_850.jpg, 0, 0, 0, 7.842219E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_17_953.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_17_953.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_17_953.jpg, 0, 0, 0, 7.856379E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_061.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_061.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_061.jpg, 0, 0, 0, 7.875255E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_164.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_164.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_164.jpg, 0, 0, 0, 7.90803E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_268.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_268.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_268.jpg, 0, 0, 0, 7.761057E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_371.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_371.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_371.jpg, 0, 0, 0, 7.822367E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_471.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_471.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_471.jpg, 0, 0, 0, 7.807319E-05
/home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/center_2020_01_27_11_10_18_581.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/left_2020_01_27_11_10_18_581.jpg, /home/mridul/Workspaces/CV_Workspace/SelfDrivingCar/newdata/IMG/right_2020_01_27_11_10_18_581.jpg, 0, 0, 0, 7.834272E-05
